Роторная;Butterwoth ;LTQ;LTQ834Z11BOFT-01;360;8;12.19;0;;;;;;;;;;;;;;;;;;;;;;0;2.1;21
Роторная;Butterwoth ;LTQ;LTQ1234Z11BOFT;360;8;12.19;0;;;;;;;;;;;;;;;;;;;;;;0;2.1;21
Роторная;Butterwoth ;LTQ;LTQ1434Z11BOFT;360;8;12.19;0;;;;;;;;;;;;;;;;;;;;;;0;2.1;21
Роторная;Butterwoth ;BC;BC314Z43BOFT;360;14;17.68;0;;;;;;;;;;;;;;;;;;;;;;0;2.8;69
Роторная;Butterwoth ;BC;BC324Z43BOFT;360;14;17.68;0;;3.766666667;;;;;;;;;;;;;;;;;;;;0;2.8;69
Роторная;Butterwoth ;BC;BC414ZM3BOFT;360;14;17.68;0;;;;;;;;;;;;;;;;;;;;;;0;2.8;69
Роторная;Butterwoth ;BC;BC424ZM3BOFT;360;14;17.68;0;;;;;;;;;;;;;;;;;;;;;;0;2.8;69
Роторная;Butterwoth ;BC;BC514Z31BOFT;360;14;17.68;0;;;;;;;;;;;;;;;;;;;;;;0;2.8;69
Роторная;Butterwoth ;BC;BC524Z31BOFT;360;14;17.68;0;;;;;;;;;;;;;;;;;;;;;;0;2.8;69
Роторная;Butterwoth ;BC;BC614Z31BOFT;360;14;17.68;0;;;;;;;;;;;;;;;;;;;;;;0;2.8;69
Роторная;Butterwoth ;BC;BC624Z31BOFT;360;14;17.68;0;;;;;;;;;;;;;;;;;;;;;;0;2.8;69
